🇹🇼台灣頻道🇹🇼,#genre#
花蓮-鯉魚潭,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970343/ei/x87wYqTSC8q32roP_428sA0/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/YlxWDwTUtxg.3/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-Khp7PgeRcnSXYfw6LgwfUaxAV1rc/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhANCKD5oDJ080oKC183iIuaHllHDqTpCSfou7fXiEfJ3qAiEAutEK4QbuGkbXBnmj1qjmuhoROKBMNT14MGNLBO4S5oA%3D/file/index.m3u8
連江-大漢據點,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970440/ei/KM_wYumWMaWC1d8Pu_yMmAI/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/nMK1GUTjbbc.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhtKlR-_K7WfwQLxt04pjTCCAIHQ/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIgeDB2n0ApusEHAK8J25sGOryZtHhcvtNI8TINadsSFNQCIQClBAqozD6Ja8wz739TyPpqZI-U_4aWZdqnikiUpzt5iQ%3D%3D/file/index.m3u8
連江-議會北竿,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970522/ei/es_wYvHSBpKbgQPMj4GYBQ/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/6GXK2XMGgUc.2/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhoxMlUg9snbPWQbd0oaxalDwOHo/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgOel3kfNKNFlS6tsZAy7wo6zm_xrobwOwxpmx0B5FISwCIG-4T421S_0DupkJqK2yeTtC2Jsf8EU5P_ar6m0yBUcN/file/index.m3u8
金門-建功嶼,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970582/ei/ts_wYtTzEpfNgAPU7YLQCw/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/uh_yNAE01w8.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhlvoafPESALwxOUxQOk3ipjeIKA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhANNpWrXa27eEOlJHdTZ2wQSs-gIl8bFJAsB5If95kCm9AiEAuEo2PYYPAg-tpDVS6SnuCKAIqg_SIzDrtaXAJ1b8LV4%3D/file/index.m3u8
馬祖-北竿白沙港,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970666/ei/CtDwYojUEYfpqQHwioLgDA/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/g1Elfy8Zq0A.1/source/yt_live_broadcast/requiressl/yes/tx/24027708/txs/24027707%2C24027708%2C24027709%2C24027710%2C24067856/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhsHjoTX1VjG_Db7isl8Ilp1OFq4/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgWe_Th94FUKIaFA7U6fuzOMYguNL376VD7RwJ2eB04YUCIDrSp3ICh82CqiRJS8ARQYsOFlS_7l_zJsW6Mfk6ls3-/file/index.m3u8
琉球-花瓶岩,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970963/ei/M9HwYpDdGpiwgAPXjJzwCw/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/VU9AgSl_MZc.1/source/yt_live_broadcast/requiressl/yes/tx/24067850/txs/24027683%2C24027684%2C24027685%2C24027686%2C24067850/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhvAHc1lChOeBiA-8YXrIJ7lyeeE/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhANZOgOPZaAKBpt2ItJmIrrM_oBfqbMeNnc02bF5BibDxAiEAiBJXPGxehNR7iE1JDu002ixR-dSkDLK8u-9e416_m4g%3D/file/index.m3u8
綠島-南寮漁港,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659971059/ei/k9HwYuuaBp3J2roPzYKXmA0/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/wTHhv7M0vCI.1/source/yt_live_broadcast/requiressl/yes/tx/24214266/txs/24214266%2C24214267/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhgCWRuw7NGuIQG6ZkoBhLyeL5YY/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgXOPAObxnJ8ReSflUeYKMJzQOY-IZ1S9JNUOByd_7bDcCIF7WaMJx9KvxqnlZMvT5kBu4ikQORYd5UtnKYmmi4GJY/file/index.m3u8
綠島-柴口浮潛區,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659971091/ei/s9HwYo6qEoTy4gK08r6ICw/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/Y4gzPl4PDtU.1/source/yt_live_broadcast/requiressl/yes/tx/24246935/txs/24246935%2C24246936/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhvCT7FjkzgggtYKSvKM0LvQTm20/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIgOpL3jA0_pTsvMUW20MMfZ4-qEjiqGOy0gn7HWbp5kx4CIQDKwsdcyrydcV7T_Or5UaC0WaLmW8eN3dbJcb5gcdpMuA%3D%3D/file/index.m3u8

❤鎖碼頻道❤_0000,#genre#
☆JSᴴᴰ極限電影,mitv://ns2.hellotvvod.com:9906/ac3459851f2d48babb893cdd06072e9d#mitv://fccs.word-tv.com:9906/6260e2b000004933172c99712568d815#P2p://54.39.16.152:9906/6260e2b000004933172c99712568d815
彩虹e台,mitv://ns2.hellotvvod.com:9906/d54097c49aae4ad4a5d1028ed60faab4#mitv://fccs.word-tv.com:9906/62668da3000bd6cc134cc0d079365057#p2p://54.39.16.152:9906/62668da3000bd6cc134cc0d079365057
彩虹電影台,mitv://ns2.hellotvvod.com:9906/a6f1613f380e43518c8c277f6bdf6bf6#mitv://fccs.word-tv.com:9906/6260e2d0000cf56c172d19afe4aa1d66#p2p://54.39.16.152:9906/6260e2d0000cf56c172d19afe4aa1d66
LOOK TV,mitv://ns2.hellotvvod.com:9906/c564a8c3a127432eb7f813b31139a6d4#mitv://fccs.word-tv.com:9906/6260e2e2000f16e6172d608b5505fbdd#P2p://54.39.16.152:9906/6260e2e2000f16e6172d608b5505fbdd
潘朵啦粉紅台,mitv://fccs.word-tv.com:9906/6260e061000b04ae172397987c1e3b34
潘朵啦玩美台,mitv://ns2.hellotvvod.com:9906/b501f9abfaaf4054b4d05323ff14e037#mitv://fccs.word-tv.com:9906/6260e259000d442b172b48ecdda91b31#mitv://45.92.126.18:9906/6260e259000d442b172b48ecdda91b31#p2p://54.39.16.152:9906/6260e259000d442b172b48ecdda91b31
松視1台,mitv://ns2.hellotvvod.com:9906/12d054f3bfde4aad8c98c4cc576af946#mitv://fccs.word-tv.com:9906/6260dfaa0008dccc1720cc33ffe57894#mitv://45.92.126.18:9906/6260dfaa0008dccc1720cc33ffe57894#p2p://54.39.16.152:9906/6260dfaa0008dccc1720cc33ffe57894
松視2台,mitv://ns2.hellotvvod.com:9906/2fce089cfbc54d178c184f30b83e8231#mitv://fccs.word-tv.com:9906/6260dfc1000bd4ed172126cefab5cf1b#mitv://45.92.126.18:9906/6260dfc1000bd4ed172126cefab5cf1b#p2p://54.39.16.152:9906/6260dfc1000bd4ed172126cefab5cf1b
松視3台,mitv://ns2.hellotvvod.com:9906/1448f3235a404f30b3313fea3bf14a99#mitv://fccs.word-tv.com:9906/6260dfda000d0d16172188c6d4d403c3#mitv://45.92.126.18:9906/6260dfda000d0d16172188c6d4d403c3#p2p://54.39.16.152:9906/6260dfda000d0d16172188c6d4d403c3
HOT頻道,mitv://fccs.word-tv.com:9906/6260e0070001ff07172235b9bb1b0cb6#mitv://45.92.126.18:9906/6260e0070001ff07172235b9bb1b0cb6#p2p://54.39.16.152:9906/6260e0070001ff07172235b9bb1b0cb6
HAPPY頻道,mitv://ns2.hellotvvod.com:9906/24670119ed16475095d7a0a1d1d29aee#mitv://fccs.word-tv.com:9906/6260e2420001e45e172aec2a005c42e7#mitv://45.92.126.18:9906/6260e2420001e45e172aec2a005c42e7#P2p://54.39.16.152:9906/6260e2420001e45e172aec2a005c42e7
K 頻道,mitv://ns2.hellotvvod.com:9906/214f573e568a43af8bed500d3d56f4d0#mitv://fccs.word-tv.com:9906/6263c0cd0009e68a085c9c619861891f#mitv://45.92.126.18:9906/6263c0cd0009e68a085c9c619861891f#p2p://54.39.16.152:9906/6263c0cd0009e68a085c9c619861891f
香蕉台,mitv://ns2.hellotvvod.com:9906/6a1754fa20394dd09903a98133152eef#mitv://fccs.word-tv.com:9906/6260e29a0009b4f9172c45ea502a9f98#P2p://54.39.16.152:9906/6260e29a0009b4f9172c45ea502a9f98
驚豔成人電影台,mitv://ns2.hellotvvod.com:9906/63fdfe354a244e74a507d3bfef9d319c#mitv://fccs.word-tv.com:9906/6260e27a0006cf41172bc82c06b29fb9#P2p://54.39.16.152:9906/6260e27a0006cf41172bc82c06b29fb9
PLAYBOY,mitv://ns2.hellotvvod.com:9906/abd30b0b191f4183a41e2228c67d2d41#mitv://fccs.word-tv.com:9906/626b740500067a270c6c3677cce23984#P2p://54.39.16.152:9906/626b740500067a270c6c3677cce23984
